DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
28 March 2019,210,210190,209736,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,249172,YOUNG FAMILIES,Mainstream
12 February 2019,210,210202,209788,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,249176,YOUNG SINGLES/COUPLES,Premium
22 April 2019,210,210202,209790,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,249178,YOUNG FAMILIES,Budget
28 October 2018,210,210217,209848,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,249183,OLDER SINGLES/COUPLES,Budget
26 July 2018,210,210265,210065,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,249205,YOUNG SINGLES/COUPLES,Mainstream
19 September 2018,210,210293,210185,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,249217,OLDER SINGLES/COUPLES,Mainstream
29 June 2019,210,210293,210188,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,249223,RETIREES,Mainstream
06 May 2019,210,210369,210489,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,249229,RETIREES,Premium
27 March 2019,210,210370,210491,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,249232,YOUNG SINGLES/COUPLES,Budget
22 July 2018,212,212107,211076,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,249241,RETIREES,Mainstream
22 July 2018,212,212154,211324,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,249255,RETIREES,Mainstream
02 August 2018,212,212154,211325,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,249256,OLDER SINGLES/COUPLES,Budget
23 July 2018,212,212159,211358,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,249264,OLDER FAMILIES,Budget
21 April 2019,212,212159,211361,22,Thins Chips         Originl saltd 175g,2,6.6,249267,YOUNG SINGLES/COUPLES,Budget
22 October 2018,213,213044,212126,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,249295,RETIREES,Mainstream
05 April 2019,213,213044,212130,78,Thins Chips Salt &  Vinegar 175g,2,6.6,249300,RETIREES,Premium
28 June 2019,213,213044,212133,47,Doritos Corn Chips  Original 170g,2,8.8,249303,MIDAGE SINGLES/COUPLES,Mainstream
27 April 2019,213,213045,212136,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,249313,YOUNG FAMILIES,Budget
13 May 2019,213,213045,212138,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,249316,OLDER SINGLES/COUPLES,Mainstream
14 June 2019,213,213045,212140,47,Doritos Corn Chips  Original 170g,2,8.8,249318,YOUNG FAMILIES,Budget
15 October 2018,213,213102,212528,96,WW Original Stacked Chips 160g,2,3.8,249324,YOUNG SINGLES/COUPLES,Budget
13 November 2018,213,213102,212530,44,Thins Chips Light&  Tangy 175g,2,6.6,249328,OLDER FAMILIES,Budget
15 November 2018,213,213102,212531,96,WW Original Stacked Chips 160g,2,3.8,249330,OLDER SINGLES/COUPLES,Mainstream
01 April 2019,213,213102,212534,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,249334,RETIREES,Premium
08 August 2018,213,213222,213355,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,249369,YOUNG SINGLES/COUPLES,Budget
02 December 2018,213,213222,213356,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,249370,OLDER SINGLES/COUPLES,Budget
21 December 2018,213,213229,213405,78,Thins Chips Salt &  Vinegar 175g,2,6.6,249377,YOUNG FAMILIES,Premium
20 March 2019,213,213229,213406,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,249378,NEW FAMILIES,Premium
09 June 2019,213,213229,213407,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,249379,YOUNG FAMILIES,Mainstream
31 August 2018,214,214077,213671,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,249383,OLDER FAMILIES,Budget
15 January 2019,214,214442,214077,100,Smiths Crinkle Cut  Chips Chs&Onion170g,1,2.9,249393,MIDAGE SINGLES/COUPLES,Premium
20 June 2019,214,214442,214078,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,249394,NEW FAMILIES,Premium
31 December 2018,214,214447,214085,110,WW Original Corn    Chips 200g,2,3.8,249395,MIDAGE SINGLES/COUPLES,Mainstream
10 August 2018,215,215362,214684,47,Doritos Corn Chips  Original 170g,2,8.8,249414,RETIREES,Mainstream
04 July 2018,216,216098,215096,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,249444,YOUNG FAMILIES,Budget
22 July 2018,216,216098,215097,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,249445,YOUNG SINGLES/COUPLES,Premium
17 January 2019,216,216135,215269,40,Thins Chips Seasonedchicken 175g,2,6.6,249462,YOUNG SINGLES/COUPLES,Premium
04 December 2018,216,216326,216048,78,Thins Chips Salt &  Vinegar 175g,2,6.6,249495,YOUNG FAMILIES,Budget
28 August 2018,217,217008,216327,44,Thins Chips Light&  Tangy 175g,2,6.6,250006,YOUNG SINGLES/COUPLES,Mainstream
30 October 2018,217,217013,216349,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,250014,MIDAGE SINGLES/COUPLES,Mainstream
04 May 2019,217,217013,216352,78,Thins Chips Salt &  Vinegar 175g,2,6.6,250017,MIDAGE SINGLES/COUPLES,Premium
17 July 2018,217,217035,216447,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,250018,MIDAGE SINGLES/COUPLES,Budget
04 June 2019,217,217035,216454,47,Doritos Corn Chips  Original 170g,2,8.8,250023,NEW FAMILIES,Mainstream
05 March 2019,217,217040,216477,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,250030,YOUNG FAMILIES,Premium
07 March 2019,217,217040,216478,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,250031,OLDER SINGLES/COUPLES,Budget
19 October 2018,217,217067,216601,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,250035,RETIREES,Premium
18 July 2018,217,217200,217207,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,250042,NEW FAMILIES,Premium
17 December 2018,217,217211,217266,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,250050,MIDAGE SINGLES/COUPLES,Mainstream
27 January 2019,217,217211,217268,40,Thins Chips Seasonedchicken 175g,2,6.6,250052,RETIREES,Premium
30 September 2018,217,217212,217271,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,250055,YOUNG FAMILIES,Mainstream
04 February 2019,217,217292,217607,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,250075,OLDER FAMILIES,Budget
24 January 2019,218,218064,217937,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,250077,OLDER FAMILIES,Premium
05 July 2018,219,219048,218277,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,250089,OLDER FAMILIES,Mainstream
27 July 2018,219,219048,218278,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,250090,NEW FAMILIES,Mainstream
01 January 2019,219,219048,218283,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,250095,MIDAGE SINGLES/COUPLES,Premium
23 September 2018,219,219090,218510,78,Thins Chips Salt &  Vinegar 175g,2,6.6,250107,YOUNG SINGLES/COUPLES,Mainstream
24 August 2018,219,219189,219117,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,250115,MIDAGE SINGLES/COUPLES,Mainstream
01 April 2019,219,219189,219119,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,250117,OLDER FAMILIES,Mainstream
30 April 2019,219,219203,219211,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,250132,YOUNG FAMILIES,Budget
01 April 2019,220,220037,219505,21,WW Sour Cream &OnionStacked Chips 160g,1,1.9,250135,OLDER SINGLES/COUPLES,Budget
06 January 2019,220,220334,219880,40,Thins Chips Seasonedchicken 175g,1,3.3,250142,MIDAGE SINGLES/COUPLES,Premium
14 February 2019,221,221001,220064,40,Thins Chips Seasonedchicken 175g,2,6.6,250148,YOUNG SINGLES/COUPLES,Budget
05 November 2018,221,221005,220080,47,Doritos Corn Chips  Original 170g,2,8.8,250153,RETIREES,Premium
03 November 2018,221,221086,220381,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,250156,RETIREES,Premium
31 January 2019,221,221128,220555,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,250168,YOUNG FAMILIES,Mainstream
10 February 2019,221,221128,220556,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,250169,OLDER SINGLES/COUPLES,Mainstream
22 November 2018,221,221170,220737,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,250171,YOUNG SINGLES/COUPLES,Mainstream
01 August 2018,221,221240,220982,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,250177,OLDER SINGLES/COUPLES,Premium
27 November 2018,221,221318,221232,47,Doritos Corn Chips  Original 170g,2,8.8,250191,OLDER SINGLES/COUPLES,Budget
10 April 2019,221,221337,221290,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,250195,OLDER SINGLES/COUPLES,Budget
09 June 2019,221,221337,221291,30,Doritos Corn Chips  Cheese Supreme 170g,1,4.4,250196,NEW FAMILIES,Budget
14 September 2018,221,221343,221321,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,250198,OLDER FAMILIES,Budget
13 December 2018,222,222006,221544,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,250201,OLDER SINGLES/COUPLES,Premium
08 December 2018,222,222060,221835,22,Thins Chips         Originl saltd 175g,2,6.6,250213,YOUNG SINGLES/COUPLES,Mainstream
25 July 2018,222,222078,221934,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,250217,RETIREES,Mainstream
03 October 2018,222,222078,221935,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,250219,OLDER FAMILIES,Budget
23 January 2019,222,222078,221938,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,250221,MIDAGE SINGLES/COUPLES,Budget
14 October 2018,222,222102,222082,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,250232,RETIREES,Budget
05 September 2018,222,222131,222249,78,Thins Chips Salt &  Vinegar 175g,2,6.6,250245,OLDER SINGLES/COUPLES,Premium
20 February 2019,222,222147,222357,44,Thins Chips Light&  Tangy 175g,2,6.6,250254,RETIREES,Budget
01 July 2018,222,222173,222477,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,250255,RETIREES,Budget
23 August 2018,222,222177,222506,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,250261,MIDAGE SINGLES/COUPLES,Budget
04 February 2019,222,222186,222553,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,250266,RETIREES,Mainstream
30 October 2018,222,222242,222887,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,250285,MIDAGE SINGLES/COUPLES,Premium
22 January 2019,222,222242,222893,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,250291,RETIREES,Mainstream
14 March 2019,222,222242,222895,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,250293,OLDER SINGLES/COUPLES,Budget
02 July 2018,223,223006,222949,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,250298,YOUNG FAMILIES,Budget
23 August 2018,223,223006,222951,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,250300,OLDER SINGLES/COUPLES,Budget
20 January 2019,223,223024,223070,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,250309,OLDER FAMILIES,Premium
29 June 2019,223,223024,223073,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,250312,RETIREES,Budget
09 November 2018,223,223067,223305,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,250325,OLDER SINGLES/COUPLES,Premium
03 March 2019,223,223104,223540,96,WW Original Stacked Chips 160g,2,3.8,250334,OLDER SINGLES/COUPLES,Budget
12 April 2019,223,223104,223541,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,250335,RETIREES,Mainstream
05 January 2019,223,223113,223593,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,250341,YOUNG FAMILIES,Budget
01 May 2019,223,223113,223594,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,250342,RETIREES,Budget
10 October 2018,223,223135,223734,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,250351,OLDER SINGLES/COUPLES,Mainstream
29 November 2018,223,223135,223736,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,250353,OLDER SINGLES/COUPLES,Premium
03 February 2019,223,223139,223758,40,Thins Chips Seasonedchicken 175g,2,6.6,250359,MIDAGE SINGLES/COUPLES,Mainstream
06 May 2019,223,223139,223762,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,250364,NEW FAMILIES,Budget
24 September 2018,223,223140,223765,44,Thins Chips Light&  Tangy 175g,2,6.6,250367,YOUNG FAMILIES,Mainstream
08 April 2019,223,223140,223773,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,251002,OLDER SINGLES/COUPLES,Premium
08 December 2018,223,223146,223813,40,Thins Chips Seasonedchicken 175g,2,6.6,251012,RETIREES,Budget
13 February 2019,223,223220,224255,110,WW Original Corn    Chips 200g,2,3.8,251044,OLDER SINGLES/COUPLES,Budget
16 September 2018,223,223232,224326,78,Thins Chips Salt &  Vinegar 175g,2,6.6,251051,YOUNG FAMILIES,Budget
16 January 2019,223,223232,224328,110,WW Original Corn    Chips 200g,2,3.8,251053,RETIREES,Premium
06 March 2019,223,223232,224330,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,251056,RETIREES,Mainstream
20 June 2019,223,223232,224334,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,251062,YOUNG FAMILIES,Budget
29 November 2018,223,223246,224417,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,251065,OLDER SINGLES/COUPLES,Budget
17 February 2019,223,223246,224420,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,251070,RETIREES,Mainstream
07 September 2018,223,223267,224551,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,251086,YOUNG FAMILIES,Budget
06 August 2018,225,225003,224668,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,251104,NEW FAMILIES,Mainstream
22 March 2019,225,225003,224672,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,251109,OLDER SINGLES/COUPLES,Budget
06 June 2019,225,225003,224674,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,251111,OLDER SINGLES/COUPLES,Premium
04 May 2019,225,225074,225107,40,Thins Chips Seasonedchicken 175g,2,6.6,251124,YOUNG SINGLES/COUPLES,Mainstream
26 November 2018,225,225077,225123,29,French Fries Potato Chips 175g,2,6.0,251135,OLDER FAMILIES,Budget
09 April 2019,225,225077,225124,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,251136,MIDAGE SINGLES/COUPLES,Budget
10 March 2019,225,225085,225164,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,251148,MIDAGE SINGLES/COUPLES,Mainstream
16 June 2019,225,225085,225166,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,251149,MIDAGE SINGLES/COUPLES,Mainstream
30 November 2018,225,225099,225255,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,251156,OLDER SINGLES/COUPLES,Budget
11 February 2019,225,225099,225259,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,251160,RETIREES,Budget
18 July 2018,225,225109,225320,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,251163,YOUNG FAMILIES,Premium
10 March 2019,225,225172,225706,44,Thins Chips Light&  Tangy 175g,2,6.6,251176,YOUNG SINGLES/COUPLES,Mainstream
19 November 2018,225,225183,225782,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,251189,MIDAGE SINGLES/COUPLES,Mainstream
31 August 2018,225,225187,225803,44,Thins Chips Light&  Tangy 175g,2,6.6,251195,YOUNG FAMILIES,Premium
29 March 2019,225,225187,225806,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,251200,OLDER FAMILIES,Mainstream
25 August 2018,226,226008,226246,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,251204,RETIREES,Premium
31 January 2019,226,226008,226249,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,251207,MIDAGE SINGLES/COUPLES,Premium
10 April 2019,226,226172,227141,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,251222,MIDAGE SINGLES/COUPLES,Mainstream
29 November 2018,226,226197,227281,78,Thins Chips Salt &  Vinegar 175g,2,6.6,251226,OLDER SINGLES/COUPLES,Premium
01 July 2018,226,226206,227333,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,251234,YOUNG SINGLES/COUPLES,Mainstream
06 September 2018,226,226206,227335,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,251237,RETIREES,Budget
25 September 2018,226,226206,227336,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,251239,OLDER FAMILIES,Premium
14 October 2018,226,226243,227519,47,Doritos Corn Chips  Original 170g,2,8.8,251249,YOUNG SINGLES/COUPLES,Mainstream
01 April 2019,226,226243,227521,47,Doritos Corn Chips  Original 170g,2,8.8,251252,YOUNG SINGLES/COUPLES,Mainstream
16 June 2019,226,226243,227524,40,Thins Chips Seasonedchicken 175g,2,6.6,251255,MIDAGE SINGLES/COUPLES,Premium
28 September 2018,226,226306,227880,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,251257,OLDER FAMILIES,Mainstream
12 January 2019,226,226352,228104,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,251269,RETIREES,Mainstream
24 May 2019,226,226352,228107,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,251274,OLDER SINGLES/COUPLES,Budget
31 January 2019,226,226355,228125,78,Thins Chips Salt &  Vinegar 175g,2,6.6,251281,YOUNG SINGLES/COUPLES,Budget
09 February 2019,226,226355,228126,44,Thins Chips Light&  Tangy 175g,2,6.6,251283,RETIREES,Premium
13 October 2018,226,226377,228246,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,251293,RETIREES,Budget
11 March 2019,226,226377,228249,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,251296,RETIREES,Budget
05 February 2019,227,227044,228555,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,251305,YOUNG SINGLES/COUPLES,Budget
17 October 2018,227,227062,228643,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,251312,YOUNG SINGLES/COUPLES,Premium
02 March 2019,227,227062,228646,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,251317,OLDER SINGLES/COUPLES,Mainstream
03 October 2018,227,227103,228891,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,251342,YOUNG SINGLES/COUPLES,Mainstream
11 January 2019,227,227103,228897,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,251350,RETIREES,Budget
06 November 2018,227,227150,229174,96,WW Original Stacked Chips 160g,2,3.8,252429,RETIREES,Premium
18 February 2019,227,227150,229176,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,253002,RETIREES,Mainstream
18 September 2018,227,227181,229366,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,253004,YOUNG SINGLES/COUPLES,Mainstream
05 June 2019,228,228019,229866,44,Thins Chips Light&  Tangy 175g,2,6.6,253012,OLDER SINGLES/COUPLES,Premium
08 September 2018,228,228252,230193,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,253026,MIDAGE SINGLES/COUPLES,Mainstream
07 August 2018,229,229003,230371,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,253032,MIDAGE SINGLES/COUPLES,Budget
18 December 2018,229,229003,230373,40,Thins Chips Seasonedchicken 175g,2,6.6,253034,YOUNG SINGLES/COUPLES,Mainstream
06 May 2019,229,229015,230446,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,253048,OLDER SINGLES/COUPLES,Mainstream
21 March 2019,229,229054,230674,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,253056,RETIREES,Mainstream
22 February 2019,229,229062,230725,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,253073,YOUNG FAMILIES,Premium
30 March 2019,229,229062,230726,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,253074,YOUNG SINGLES/COUPLES,Mainstream
16 June 2019,229,229062,230727,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,253075,YOUNG SINGLES/COUPLES,Mainstream
03 July 2018,229,229074,230810,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,253077,YOUNG SINGLES/COUPLES,Mainstream
29 January 2019,229,229094,230924,96,WW Original Stacked Chips 160g,2,3.8,253090,YOUNG SINGLES/COUPLES,Budget
04 March 2019,229,229094,230925,78,Thins Chips Salt &  Vinegar 175g,2,6.6,253091,YOUNG FAMILIES,Budget
04 April 2019,229,229134,231167,47,Doritos Corn Chips  Original 170g,2,8.8,253102,NEW FAMILIES,Budget
24 April 2019,229,229134,231168,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,253104,YOUNG SINGLES/COUPLES,Mainstream
04 June 2019,229,229134,231169,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,253105,YOUNG FAMILIES,Budget
20 September 2018,229,229153,231263,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,253108,MIDAGE SINGLES/COUPLES,Mainstream
15 October 2018,229,229153,231265,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,253110,YOUNG SINGLES/COUPLES,Mainstream
09 July 2018,229,229170,231356,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,253123,OLDER SINGLES/COUPLES,Premium
17 April 2019,229,229170,231363,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,253130,RETIREES,Mainstream
16 December 2018,229,229198,231535,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,253134,OLDER FAMILIES,Mainstream
05 February 2019,229,229198,231539,22,Thins Chips         Originl saltd 175g,2,6.6,253139,YOUNG FAMILIES,Budget
12 March 2019,229,229198,231542,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,253143,OLDER SINGLES/COUPLES,Budget
19 March 2019,229,229198,231543,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,253144,NEW FAMILIES,Premium
31 August 2018,229,229200,231553,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,253145,RETIREES,Mainstream
04 June 2019,229,229200,231557,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,253152,YOUNG SINGLES/COUPLES,Mainstream
12 November 2018,229,229227,231734,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,253167,YOUNG SINGLES/COUPLES,Premium
01 June 2019,229,229227,231737,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,253169,RETIREES,Mainstream
03 December 2018,229,229229,231747,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,253172,OLDER SINGLES/COUPLES,Mainstream
28 February 2019,230,230023,232034,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,253184,YOUNG SINGLES/COUPLES,Budget
06 March 2019,230,230023,232035,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,253186,YOUNG SINGLES/COUPLES,Mainstream
30 May 2019,230,230023,232037,47,Doritos Corn Chips  Original 170g,2,8.8,253190,RETIREES,Premium
26 July 2018,230,230024,232039,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,253194,RETIREES,Mainstream
08 February 2019,230,230024,232044,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,253202,RETIREES,Budget
02 August 2018,230,230030,232083,44,Thins Chips Light&  Tangy 175g,2,6.6,253210,OLDER FAMILIES,Mainstream
23 August 2018,230,230038,232144,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,253219,OLDER SINGLES/COUPLES,Mainstream
15 June 2019,230,230038,232152,22,Thins Chips         Originl saltd 175g,2,6.6,253229,OLDER FAMILIES,Mainstream
